pais,idioma_show,keyword,podcast_id,nombre_podcast,editorial,total_episodios,episodios_descargados,episodio_id,nombre_episodio,fecha_lanzamiento,duracion_min
PT,pt,sports,79Ph5OKVItkrRNekzwHNWi,Falsos Lentos,bwinPortugal,189,162,5ok4gZZf2q4NgQbSZGeMD5,Falsos Lentos - T1 E4,2021-02-03,55.51
PT,pt,sports,79Ph5OKVItkrRNekzwHNWi,Falsos Lentos,bwinPortugal,189,162,40GWmkAKOYB9FMNb7eSMUv,Falsos Lentos - T1 E3,2021-02-03,55.28
PT,pt,sports,79Ph5OKVItkrRNekzwHNWi,Falsos Lentos,bwinPortugal,189,162,1mAgIq6gyVG9NdXYMXr7Rb,Falsos Lentos - T1 E2,2021-02-03,44.85
PT,pt,sports,79Ph5OKVItkrRNekzwHNWi,Falsos Lentos,bwinPortugal,189,162,1FiYjyvHrfliRNI2ryZu8B,Falsos Lentos - T1 E1,2021-02-03,52.67
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,4yCmdQhTigkqLQuJIZPTcH,T3 | EP22: O Balanço de 2024,2022-05-11,76.55
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,6JVwNtIiLi6KJNZCtTQlDz,T3 | EP21: Testes com esteroides,2022-05-11,55.32
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1jXRW5JYWuVI7zR5UXX5Cg,T3 | EP20: O sprint final,2022-05-11,68.6
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1sy26v8syyCtkgAAxUy9sa,T3 | EP19: Sob pressão,2022-05-11,65.97
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,7FwJgwZLIN9u0DYOWBpdcB,T3 | EP18: E se correr bem...,2022-05-11,68.93
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1nGDgEpu3wHfSvKCLV1AAp,T3 | EP17: A coisa continua apertada,2022-05-11,76.31
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,4fbYuDg81ey0IrWIagCBBD,T3 | EP16: Luta a dois,2022-05-11,30.66
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,4siz5aghnckLcsdstPLZ3f,T3 | EP15: Portugal por 2 anos,2022-05-11,75.12
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,4Lj7C5tHk4Z8yMqtqhQKDQ,T3 | EP14: O circo está armado,2022-05-11,40.08
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,2wOCVtZ3rCF6O6Rtjzc0uu,T3 | EP13: Pecco gate,2022-05-11,77.89
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1k7mywlQ9EV2zJLCIWB6F0,T3 | EP12: Amador 007,2022-05-11,70.07
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,7k8J3wJ2qVgBZYv9EmpO5X,T3 | EP11: Mais cérebro que coração,2022-05-11,68.16
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,041Bcq693DrUVCx0fdKW4n,T3 | EP10: Ao sabor do vento ,2022-05-11,68.35
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,18XOVzmbwKAtuuAFAmEL8x,T3 | EP9: Hamilton a duas rodas,2022-05-11,64.39
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,71GQFz1Tqyab8DidRpzU1a,T3 | EP8: A fuga dos Galos,2022-05-11,71.3
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,5hTINDfvWggy7ia6fmgtYM,T3 | EP7: Dança das cadeiras ,2022-05-11,80.3
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,4S0zjzukxzx52WbfgAiTxx,T3 | EP6: Love is in the air,2022-05-11,64.94
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,2KbEBrvy2DlhFXZxGhq8UG,T3 | EP5: A montanha pariu um rato,2022-05-11,57.74
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,3JAm0B49kvqyAH5MfSnvRI,T3 | EP4: Corda bamba,2022-05-11,64.19
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1KzKEMWFUiNrp5k4Ku5jHO,T3 | EP3: Caso Liberty,2022-05-11,62.29
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1kupFVXFsZdTDRU5OEOoK6,T3 | EP2: Há patins que cheguem?,2022-05-11,63.6
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,7lPpcFfHxLWd0aOw9KjwqD,T3 | EP1: Novo rodeo,2022-05-11,61.9
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,7E2LMwqNdSAlztPtcfzmJV,T2 | EP21: LogOut,2022-05-11,66.22
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,6PLfXaw5ZFyxYTH2yckhF5,T2 | EP20: Os demónios,2022-05-11,54.32
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,4DGbESUJV6pGTrogXqH4CV,T2 | EP19: Calcanhar da Aprilia,2022-05-11,63.54
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,0L8cb8Kcap1msPkP52eXZd,T2 | EP18: Holofotes desnorteados,2022-05-11,53.17
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,0qhNcHJHBpUGj2fEQl66TI,T2 | EP17: Água com gás,2022-05-11,70.14
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1TpK12FGI9ZbdrHoIFhyhN,T2 | EP16: Operação Cosmética,2022-05-11,63.7
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1ceYJ9Ufi1iElnf7lHJZ4t,T2 | EP15: Por onde começamos?,2022-05-11,62.47
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1vZHMxgYeiM817c2ldheJi,"T2 | EP14: Pelos ""vistos"" resultou",2022-05-11,76.59
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1UT55iU5AO0h3gZxttTxBZ,"T2 | EP13: Namaste, Índia?",2022-05-11,70.5
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,7bLwbQdkCheba4WZriLBvl,T2 | EP12: Carambola da Catalunha,2022-05-11,67.66
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,5K4fCiK8ZPjLG8wofvhKcm,T2 | EP11: Azar com mistura de incompetência ,2022-05-11,63.4
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1SHOFNae80iT3dncvbtvvx,T2 | EP10: Falcão volta a voar,2022-05-11,60.26
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,4IjURDTRcRMn7um3nwIp7j,T2 | EP9: A comichão acabou!,2022-05-11,60.22
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,7KAjT3I9QdaJTxZMLEUGHm,T2 | EP8: Cheira a divórcios,2022-05-11,59.39
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,5f0da6z4xbOozKkPkYeYD1,T2 | EP7: Procuram-se bruxas ,2022-05-11,54.53
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,4KiRuC3aTTVdx6zd2jimJc,T2 | EP6: O regresso dos imortais ,2022-05-11,54.89
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,0GyhiECh2rbZIeNUEgnMHT,T2 | EP5: VAR do MotoGP,2022-05-11,64.4
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,4RRauXuLxCBPdAteA0Z1i9,T2 | EP4: Burladero ao rubro em Jerez,2022-05-11,59.82
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1EkjIN0TgLb9T2p9bNHzkc,T2 | EP3: Tex Mex,2022-05-11,55.8
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,3SMNSzKyZHEXs7MU89X6cz,T2 | EP2: Da palhaçada à imundice?,2022-05-11,56.98
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,3sKavoiK2hyUjIOo8EixBX,T2 | EP1: Chegou a hora!,2022-05-11,53.84
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,7idk1zaP29SKy9IGkiTM2v,MotoGP na SPORT TV Ep14,2022-05-11,43.71
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,2asxXNMKIhhylikfaCRK0b,MotoGP na SPORT TV Ep13,2022-05-11,46.89
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,01x1m41iqIKnJIixU2495i,MotoGP na SPORT TV Ep12,2022-05-11,45.13
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,4fzDoR28pG6T6ThwmvhXSJ,MotoGP na SPORT TV Ep11,2022-05-11,44.72
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,2k8vLhSV8T30UmBOGXTT1E,MotoGP na SPORT TV Ep10,2022-05-11,45.46
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,3eqV5ichGcsPv4aB1QDGzq,MotoGP na SPORT TV Ep9,2022-05-11,45.35
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,1gCmrmIQ0lCnWIZqmhD10p,MotoGP na SPORT TV Ep8,2022-05-11,45.88
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,12qarKAbhRAUlEgO0oQ0zX,MotoGP na SPORT TV Ep7,2022-05-11,44.29
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,3939YTcXvznpErJ7XJ43l2,MotoGP na SPORT TV Ep6,2022-05-11,44.61
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,07X5T1XIazXKHlnQQWwS4Z,MotoGP na SPORT TV Ep5,2022-05-11,43.54
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,5e4R3P6PGi6PH6o1lOXU5q,MotoGP na SPORT TV Ep4,2022-05-11,43.27
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,0wzJnecqgGcrpjbbBF92pq,MotoGP na SPORT TV Ep3,2022-05-11,46.29
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,6ANYsLxfQDyIXY8dSNGS9w,MotoGP na SPORT TV Ep2,2022-05-11,43.11
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,7d2K90r48DDR1CFCupcGpy,MotoGP na SPORT TV Ep1,2022-05-11,44.48
PT,pt,sports,7iSEHDMfKsy4uxl9qba8lr,MotoGP na SPORT TV,MotoGP na SPORT TV,67,58,4cNoX2ktbwmMqpL4FZ3lMr,Pack Motores | SPORT TV,2022-05-11,0.33
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,6orbC44zfYID6pJnEhAKnG,"EP. 20 – Surpresas, Desilusões, Apostas e... Promessas",2019-09-23,36.22
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,2o09OGt7h6Kdn1WMHq7OUL,EP. 21 – O princípio do fim da crise?,2019-09-23,35.96
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,5bKIR8OXrSEQ6573Ei4DAT,EP. 19 – Altura de todas as decisões,2019-09-23,60.99
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,5MQrSQpKDNosSCJasjEuAm,EP. 20 – Especial de Natal com Ruben Amorim,2019-09-23,18.89
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,22Fq9nS1Xh7weChXE2k2Ak,EP. 19 – Luta a três... se o Barça aguentar,2019-09-23,31.15
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,0ajMmjdOiofaaomrMLitJV,EP. 19 – The Premier Pub com Capitão Semedo,2019-09-23,34.12
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4lRv7nXpWV7S7LZMVVoeIJ,EP. 18 – Quem é o verdadeiro MVP?,2019-09-23,61.4
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,3U4Ebbv2gOHrJxm7OfZJpk,EP. 18 – Quem vai ser o campeão de inverno?,2019-09-23,27.28
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,5VuHbs3eYFok71NYFFo5qe,EP. 18 – A(MAD) DERBY,2019-09-23,34.82
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4u6K0jCOHd8tqQntEGn6Wb,EP. 17 – Futebol Americano em várias dimensões,2019-09-23,63.8
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,6vW9rTtFYak2NW3UmyBYYR,EP. 17 – É o pior momento do Barcelona e Real Madrid?,2019-09-23,30.67
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,5UKgSyXlHL7HfOpUHDMLpJ,EP. 17 – Para ganhar a Premier temos de ser cães enraivecidos,2019-09-23,32.89
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,56FKflT5LEnfFWiMicjppo,EP. 16 – Quem é a melhor equipa da NFL?,2019-09-23,65.47
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,2TzXOpC46ULs8ipY02MBGt,EP. 16 – Barcelona a ver o Real pelo retrovisor,2019-09-23,37.76
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,2kPAaN06pyit8XV5hhzMj9,EP. 16 – Manchester está... do avesso,2019-09-23,37.56
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,71gc5U0Ox6r2Yg0OctSoip,EP. 15 – Gloriosa semana do Thanksgiving,2019-09-23,58.86
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,5YIMDxqgMgwgMhfkHAPFIz,EP. 15 – O Pedro Castelo não se emociona com Simeone,2019-09-23,32.98
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,0DP3jIIyk4tpYTuBZs5TCf,EP. 15 – Banho de realidade em Ipswich,2019-09-23,35.53
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,0tzxw1rPTlDGzvSuIfWAc3,EP. 14 – O herói que a NFL merece,2019-09-23,63.72
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,7lzP2mQRvCya2YO18FrhhY,"EP. 14 – Especial Fábio Silva: ""O Dário não me ligou!""",2019-09-23,26.17
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,0OmZP6e3qrjQ5Hiev8FmKE,"EP. 14 – Especial Rony Lopes: ""Em Manchester não há muito onde passear""",2019-09-23,34.22
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,21Y9ASW8Df5X0eRGsrBBRF,EP. 13 – Equipas do Destino,2019-09-23,64.06
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,5Arhk6kuOSNeFxbDLizNDJ,EP. 13 – Vini Jr: o verdadeiro líder do Real Madrid?,2019-09-23,29.93
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,15IggztY4tBpvEx9BO5j1D,EP. 13 – van Nistelrooy não é uma vantagem para o United,2019-09-23,27.41
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,5AKIxNCdNkfGykr2BnE38K,"EP. 12 – Quem não arrisca, não petisca",2019-09-23,57.05
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4ZGMjCLXpVFwo1VVkffZhm,EP. 12 – Especial Jorge Andrade: “Prometeram o Ronaldo ao Deportivo”,2019-09-23,38.57
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,0SjJTivKlsRhQP9STcVqP8,EP. 12 – Amorim é o treinador certo para o United?,2019-09-23,45.31
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4ZqKsjy0uPLNhRN5y25Bys,EP. 11 – Nasceu uma estrela,2019-09-23,61.8
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,75F9M4OEtllPgM68bx3KWz,EP. 11 – Humilhação clássica no Bernabéu,2019-09-23,30.9
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,6LuL1p6sr30IwERO5TajEb,EP. 11 – Man. United está a aceitar currículos,2019-09-23,35.55
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,6xn0AKdvwgTeATnarksXhA,EP. 10 – Qual é o segredo dos Chiefs?,2019-09-23,65.8
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,0hsAA5b1oOdpo56JqHRlFH,"EP. 10 – 349 dias depois, Gavi.",2019-09-23,35.04
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,6iNUPt1g3B3hDYq5cE9l9F,EP. 10 – Salah na mesa das Lendas,2019-09-23,34.9
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,5KYqTKDAVx19Zcy8p3MZ5j,EP. 9 – NFC Norte está muito forte,2019-09-23,63.53
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,3rxYa7YQFQsoO5djiF0yPL,EP.9 – Especial Zé Castro: Duelos com Messi e Ronaldo,2019-09-23,49.39
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,0yBPG3VwFQabFWdcZYgGop,EP. 9 – Especial Vaz Tê – Longas eram as noites em Bolton,2019-09-23,22.94
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,3ZeJihacPIarFOoUWcYjmY,EP. 8 – Uma viagem sem regresso a Londres,2019-09-23,64.44
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,6CitQmKD2OAcrCiJc71sqy,"EP. 8 – Em Sevilha, sê sevillista",2019-09-23,28.69
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,0SVSQtQldIHp5oiZL7MXMK,EP. 8 – Angeball ou Ange-fall?,2019-09-23,32.16
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4LrGRBopeUUJKLBx87PwAU,EP. 7 – Campeão de Setembro,2019-09-23,59.32
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,2wG4hE0V4oVJHEnGLP509b,EP. 7 – Dérbi ultra quentinho em Madrid,2019-09-23,34.83
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,3VnGRdpQfVx2V3lXZudeQS,EP. 7 – Fim de linha para Ten Hag?,2019-09-23,33.95
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,6IfIZPHPgKoSCeTG8MAblf,EP. 6 – Os quatro improváveis,2019-09-23,63.51
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,0DY91abrMVb7xuqiW9fCwu,EP. 6 – Procura-se substituto para Ter Stegen,2019-09-23,36.43
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4wAJ5uINZDsa9bWqJBmG5P,EP. 6 – A luta pelo título já ferve,2019-09-23,34.85
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,5vGlxxquOXuPib44QQxNji,EP. 5 – A importância do treinador certo,2019-09-23,65.39
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,1hScDVPw4USmALa5pK0Pli,EP. 5 – Mais um Flick-Flac do Barcelona,2019-09-23,34.68
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,3dbm3EPtf0mPohkDBzrdSz,"EP. 5 – Há novo ""King in the North""",2019-09-23,36.67
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4IcYbCksfQfnaQi1wr0RfR,EP. 4 – Lições da 1.ª semana,2019-09-23,58.38
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,0WHISFuMNgP45LLS5e111m,EP. 4 – Aula de Equinocultura de Ancelotti,2019-09-23,31.65
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4PJW3qwdmR9h0CpKWuQ7Zn,EP. 4 – Também há lei do ex nas seleções?,2019-09-23,27.89
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,5vsTVRQPmDZVniHCcsvLk5,EP. 3 – Caminho para o Super Bowl,2019-09-23,69.65
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4bZrNt3QTHXvtnzRHI5XHS,EP. 3 – Cuidado com este Barcelona!,2019-09-23,29.45
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4Bb0831ZGIvUJ08zAelfxO,EP. 3 – Há Díaz assim…,2019-09-23,32.99
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4itrN4XgGJfT9QnCwdDMh6,EP. 2 – Melhores Equipas e Melhores Jogadores,2019-09-23,54.39
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,4ikFpfsDTQxzKoVr1M9QDi,"EP. 2 – A dupla ""NETFLIX"" e a nova era do Liverpool",2019-09-23,35.8
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,5YBkDnQlAG62wUjb1OQgaV,EP. 2 – O Terramoto Endrick,2019-09-23,33.58
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,780JHCOaKqTsDrt94KGq0c,"EP. 1 – Nova temporada, novas estrelas",2019-09-23,51.91
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,2Sh4t9jZRZoyG20xzj864a,EP. 1 – Nova LaLiga de Mbappé e dos miúdos do Barça,2019-09-23,27.74
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,6sIvbhFC8u5GYigTgvHgjP,EP. 1 – Ginásio do Chelsea e Pedro Neto quase no Arsenal,2019-09-23,33.97
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,2JohHHcgFwqxeyHYetinma,Arsenal e Arteta até ao fim,2019-09-23,62.25
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,2M6wdTZc5yIDvmz0hzyoR0,O tetra de Guardiola!,2019-09-23,59.68
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,3sVMNtNQCiaVDaNwSpLMqN,Haaland de volta!,2019-09-23,61.57
PT,pt,sports,2mFI1ePIeWmHXcXtNQM7xs,DAZN Portugal,DAZN Portugal,582,492,22Rxf9f5wwOsZHreSxptw0,Análise ao NFL Draft 2024,2019-09-23,66.08
